# l                Dl               -dDl             +dDl             
  2.26400000e+03   1.46424136e+02   6.08147470e+01   6.08147470e+01
  2.26500000e+03   4.41131127e+01   6.09579016e+01   6.09579016e+01
  2.26600000e+03   7.50934713e+01   6.11015465e+01   6.11015465e+01
  2.26700000e+03   6.13805301e+01   6.12457886e+01   6.12457886e+01
  2.26800000e+03   4.93898869e+01   6.13902408e+01   6.13902408e+01
  2.26900000e+03   1.48775800e+02   6.15357553e+01   6.15357553e+01
  2.27000000e+03   1.51139110e+02   6.16815888e+01   6.16815888e+01
  2.27100000e+03   8.48773787e+01   6.18278703e+01   6.18278703e+01
  2.27200000e+03   1.42304640e+02   6.19746083e+01   6.19746083e+01
  2.27300000e+03   1.40985966e+02   6.21222575e+01   6.21222575e+01
  2.27400000e+03   5.92804478e+01   6.22701933e+01   6.22701933e+01
  2.27500000e+03   2.12556181e+02   6.24187029e+01   6.24187029e+01
  2.27600000e+03   7.87096605e+01   6.25676691e+01   6.25676691e+01
  2.27700000e+03   4.24196578e+01   6.27173726e+01   6.27173726e+01
  2.27800000e+03   1.66076336e+02   6.28674751e+01   6.28674751e+01
  2.27900000e+03   2.36537129e+01   6.30180875e+01   6.30180875e+01
  2.28000000e+03   1.55710515e+02   6.31692862e+01   6.31692862e+01
  2.28100000e+03   1.39102333e+02   6.33210169e+01   6.33210169e+01
  2.28200000e+03   2.25559706e+02   6.34732666e+01   6.34732666e+01
  2.28300000e+03   7.30667906e+01   6.36260481e+01   6.36260481e+01
  2.28400000e+03   3.79222337e+01   6.37792462e+01   6.37792462e+01
  2.28500000e+03   1.83258581e+02   6.39331081e+01   6.39331081e+01
  2.28600000e+03   8.24908966e+01   6.40874617e+01   6.40874617e+01
  2.28700000e+03   9.50660398e+01   6.42423337e+01   6.42423337e+01
  2.28800000e+03   9.93150683e+01   6.43976752e+01   6.43976752e+01
  2.28900000e+03   8.51074182e+01   6.45536390e+01   6.45536390e+01
  2.29000000e+03   7.78250700e+01   6.47100656e+01   6.47100656e+01
  2.29100000e+03   1.65682212e+02   6.48669658e+01   6.48669658e+01
  2.29200000e+03   1.14651950e+02   6.50243546e+01   6.50243546e+01
  2.29300000e+03   1.34855682e+02   6.51823674e+01   6.51823674e+01
  2.29400000e+03   1.40396900e+02   6.53408739e+01   6.53408739e+01
  2.29500000e+03   1.16790197e+02   6.54998708e+01   6.54998708e+01
  2.29600000e+03   1.22278056e+02   6.56593942e+01   6.56593942e+01
  2.29700000e+03   7.30262328e+01   6.58194118e+01   6.58194118e+01
  2.29800000e+03   1.22220253e+02   6.59800573e+01   6.59800573e+01
  2.29900000e+03   1.48346446e+02   6.61411036e+01   6.61411036e+01
  2.30000000e+03   1.09949191e+02   6.63026623e+01   6.63026623e+01
  2.30100000e+03   2.18636454e+02   6.64647013e+01   6.64647013e+01
  2.30200000e+03  -2.97287505e+01   6.66271583e+01   6.66271583e+01
  2.30300000e+03   1.38550609e+02   6.67903930e+01   6.67903930e+01
  2.30400000e+03   2.04795630e+02   6.69537945e+01   6.69537945e+01
  2.30500000e+03  -2.05125312e+01   6.71180305e+01   6.71180305e+01
  2.30600000e+03   1.53148633e+02   6.72824061e+01   6.72824061e+01
  2.30700000e+03   1.66290869e+02   6.74476930e+01   6.74476930e+01
  2.30800000e+03   1.13320737e+02   6.76131889e+01   6.76131889e+01
  2.30900000e+03   8.57925713e+01   6.77794114e+01   6.77794114e+01
  2.31000000e+03   1.00590496e+02   6.79459696e+01   6.79459696e+01
  2.31100000e+03   1.23763632e+01   6.81129893e+01   6.81129893e+01
  2.31200000e+03   7.65466370e+01   6.82806359e+01   6.82806359e+01
  2.31300000e+03   1.47575304e+02   6.84486565e+01   6.84486565e+01
  2.31400000e+03   1.03103972e+02   6.86171076e+01   6.86171076e+01
  2.31500000e+03   9.41971064e+01   6.87859514e+01   6.87859514e+01
  2.31600000e+03   5.35622248e+01   6.89555578e+01   6.89555578e+01
  2.31700000e+03   7.73738448e+01   6.91259291e+01   6.91259291e+01
  2.31800000e+03   2.64364442e+02   6.92961166e+01   6.92961166e+01
  2.31900000e+03   1.17644190e+02   6.94670469e+01   6.94670469e+01
  2.32000000e+03   9.20237043e+01   6.96383504e+01   6.96383504e+01
  2.32100000e+03   9.07722205e+01   6.98109491e+01   6.98109491e+01
  2.32200000e+03   1.49432067e+02   6.99833021e+01   6.99833021e+01
  2.32300000e+03   1.20447374e+02   7.01562990e+01   7.01562990e+01
  2.32400000e+03   4.49868547e+01   7.03295809e+01   7.03295809e+01
  2.32500000e+03   8.19480075e+01   7.05038200e+01   7.05038200e+01
  2.32600000e+03   1.41549681e+02   7.06782441e+01   7.06782441e+01
  2.32700000e+03   4.96281602e+01   7.08532414e+01   7.08532414e+01
  2.32800000e+03   1.44560615e+02   7.10286199e+01   7.10286199e+01
  2.32900000e+03   1.09031532e+02   7.12045040e+01   7.12045040e+01
  2.33000000e+03   2.41994102e+02   7.13809183e+01   7.13809183e+01
  2.33100000e+03   1.61779627e+02   7.15578091e+01   7.15578091e+01
  2.33200000e+03   3.25388522e+01   7.17350393e+01   7.17350393e+01
  2.33300000e+03   1.10042777e+02   7.19130190e+01   7.19130190e+01
  2.33400000e+03   1.28303076e+02   7.20912802e+01   7.20912802e+01
  2.33500000e+03   1.86532051e+02   7.22700721e+01   7.22700721e+01
  2.33600000e+03   5.32196178e+01   7.24492979e+01   7.24492979e+01
  2.33700000e+03   1.35159716e+02   7.26290920e+01   7.26290920e+01
  2.33800000e+03   1.26588467e+02   7.28091907e+01   7.28091907e+01
  2.33900000e+03   2.35865207e+02   7.29901468e+01   7.29901468e+01
  2.34000000e+03  -1.48783362e+01   7.31713041e+01   7.31713041e+01
  2.34100000e+03   1.39617371e+02   7.33529166e+01   7.33529166e+01
  2.34200000e+03   8.91061089e+01   7.35350580e+01   7.35350580e+01
  2.34300000e+03   1.13723739e+02   7.37177981e+01   7.37177981e+01
  2.34400000e+03   1.56863035e+02   7.39009794e+01   7.39009794e+01
  2.34500000e+03   5.79089932e+01   7.40845070e+01   7.40845070e+01
  2.34600000e+03   1.55074452e+02   7.42687350e+01   7.42687350e+01
  2.34700000e+03   2.12678830e+02   7.44532797e+01   7.44532797e+01
  2.34800000e+03   1.13495943e+02   7.46382586e+01   7.46382586e+01
  2.34900000e+03   9.81698031e+01   7.48238906e+01   7.48238906e+01
  2.35000000e+03   1.36119686e+02   7.50099640e+01   7.50099640e+01
  2.35100000e+03   9.62824634e+01   7.51963527e+01   7.51963527e+01
  2.35200000e+03   9.26901663e+01   7.53834515e+01   7.53834515e+01
  2.35300000e+03   1.44197394e+02   7.55709392e+01   7.55709392e+01
  2.35400000e+03   1.71545081e+02   7.57589422e+01   7.57589422e+01
  2.35500000e+03   1.58163647e+02   7.59473576e+01   7.59473576e+01
  2.35600000e+03   8.17342598e+01   7.61362129e+01   7.61362129e+01
  2.35700000e+03   2.34885266e+02   7.63255003e+01   7.63255003e+01
  2.35800000e+03   9.59769422e+01   7.65156127e+01   7.65156127e+01
  2.35900000e+03   5.13401549e+01   7.67060441e+01   7.67060441e+01
  2.36000000e+03  -3.19676001e+01   7.68966059e+01   7.68966059e+01
  2.36100000e+03   2.51503868e+02   7.70882362e+01   7.70882362e+01
  2.36200000e+03   9.13220781e+01   7.72800902e+01   7.72800902e+01
  2.36300000e+03   1.45644200e+02   7.74726670e+01   7.74726670e+01
  2.36400000e+03   1.66986999e+02   7.76652197e+01   7.76652197e+01
  2.36500000e+03   3.85277971e+01   7.78588730e+01   7.78588730e+01
  2.36600000e+03   1.53387872e+01   7.80527354e+01   7.80527354e+01
  2.36700000e+03   1.33838382e+01   7.82469032e+01   7.82469032e+01
  2.36800000e+03   1.14494973e+02   7.84419362e+01   7.84419362e+01
  2.36900000e+03   1.01377765e+02   7.86370123e+01   7.86370123e+01
  2.37000000e+03   1.19829508e+02   7.88330379e+01   7.88330379e+01
  2.37100000e+03   1.61235416e+02   7.90291329e+01   7.90291329e+01
  2.37200000e+03  -4.41600372e+01   7.92263037e+01   7.92263037e+01
  2.37300000e+03   2.23372007e+02   7.94232795e+01   7.94232795e+01
  2.37400000e+03   1.78876243e+02   7.96213516e+01   7.96213516e+01
  2.37500000e+03   1.88335433e+01   7.98193849e+01   7.98193849e+01
  2.37600000e+03   6.49136274e+01   8.00187865e+01   8.00187865e+01
  2.37700000e+03   3.53875818e+02   8.02178977e+01   8.02178977e+01
  2.37800000e+03   1.52801444e+02   8.04180612e+01   8.04180612e+01
  2.37900000e+03   4.58357096e+01   8.06180505e+01   8.06180505e+01
  2.38000000e+03   2.01867535e+02   8.08194166e+01   8.08194166e+01
  2.38100000e+03   1.89900652e+02   8.10208833e+01   8.10208833e+01
  2.38200000e+03   1.94562898e+02   8.12228560e+01   8.12228560e+01
  2.38300000e+03   1.49361960e+02   8.14253342e+01   8.14253342e+01
  2.38400000e+03   2.75167445e+02   8.16282621e+01   8.16282621e+01
  2.38500000e+03   1.69138799e+02   8.18315911e+01   8.18315911e+01
  2.38600000e+03  -5.82913851e+01   8.20355965e+01   8.20355965e+01
  2.38700000e+03   1.19393690e+02   8.22404016e+01   8.22404016e+01
  2.38800000e+03   1.46766171e+02   8.24455140e+01   8.24455140e+01
  2.38900000e+03   7.26761354e+01   8.26510570e+01   8.26510570e+01
  2.39000000e+03   9.52885364e+01   8.28571572e+01   8.28571572e+01
  2.39100000e+03  -1.49469736e+01   8.30639258e+01   8.30639258e+01
  2.39200000e+03  -5.33450658e+01   8.32712207e+01   8.32712207e+01
  2.39300000e+03   1.30413890e+02   8.34789589e+01   8.34789589e+01
  2.39400000e+03   1.21686505e+02   8.36872610e+01   8.36872610e+01
  2.39500000e+03   3.57494079e+01   8.38961853e+01   8.38961853e+01
  2.39600000e+03   1.10552878e+02   8.41053745e+01   8.41053745e+01
  2.39700000e+03   1.68341068e+02   8.43154245e+01   8.43154245e+01
  2.39800000e+03   2.43632082e+02   8.45258690e+01   8.45258690e+01
  2.39900000e+03   3.73702174e+01   8.47367622e+01   8.47367622e+01
  2.40000000e+03   4.21164826e+01   8.49483546e+01   8.49483546e+01
  2.40100000e+03   1.34361903e+02   8.51606300e+01   8.51606300e+01
  2.40200000e+03   1.67747827e+02   8.53732633e+01   8.53732633e+01
  2.40300000e+03   9.43656696e+01   8.55865946e+01   8.55865946e+01
  2.40400000e+03   1.29411137e+02   8.57994146e+01   8.57994146e+01
  2.40500000e+03   1.10060537e+02   8.60147368e+01   8.60147368e+01
  2.40600000e+03   1.24813759e+02   8.62297116e+01   8.62297116e+01
  2.40700000e+03   1.62740699e+02   8.64451957e+01   8.64451957e+01
  2.40800000e+03   2.15353157e+02   8.66606232e+01   8.66606232e+01
  2.40900000e+03   2.20767562e+01   8.68770789e+01   8.68770789e+01
  2.41000000e+03   1.41471612e+02   8.70953621e+01   8.70953621e+01
  2.41100000e+03   1.09319021e+02   8.73127852e+01   8.73127852e+01
  2.41200000e+03   1.45845260e+02   8.75311494e+01   8.75311494e+01
  2.41300000e+03   1.66021543e+01   8.77495079e+01   8.77495079e+01
  2.41400000e+03   5.36486335e+01   8.79688625e+01   8.79688625e+01
  2.41500000e+03   2.32059975e+01   8.81897571e+01   8.81897571e+01
  2.41600000e+03   1.67021825e+02   8.84093811e+01   8.84093811e+01
  2.41700000e+03   2.03755371e+02   8.86311767e+01   8.86311767e+01
  2.41800000e+03  -2.55670821e+00   8.88509323e+01   8.88509323e+01
  2.41900000e+03   3.78286404e+00   8.90762890e+01   8.90762890e+01
  2.42000000e+03   2.24938733e+02   8.92964489e+01   8.92964489e+01
  2.42100000e+03  -6.72826833e+01   8.95230683e+01   8.95230683e+01
  2.42200000e+03  -1.49212085e+01   8.97452689e+01   8.97452689e+01
  2.42300000e+03   2.15509455e+02   8.99738020e+01   8.99738020e+01
  2.42400000e+03   2.09487499e+02   9.01973883e+01   9.01973883e+01
  2.42500000e+03  -6.09262427e+00   9.04258645e+01   9.04258645e+01
  2.42600000e+03  -3.39407758e+01   9.06517124e+01   9.06517124e+01
  2.42700000e+03  -5.26463832e+00   9.08800921e+01   9.08800921e+01
  2.42800000e+03   3.59023642e+01   9.11080245e+01   9.11080245e+01
  2.42900000e+03   8.99624512e+01   9.13369928e+01   9.13369928e+01
  2.43000000e+03   3.22764160e+01   9.15662147e+01   9.15662147e+01
  2.43100000e+03   4.18064981e+02   9.17959330e+01   9.17959330e+01
  2.43200000e+03   7.84627688e+01   9.20272621e+01   9.20272621e+01
  2.43300000e+03  -8.23035473e+00   9.22582662e+01   9.22582662e+01
  2.43400000e+03  -9.74689480e+01   9.24901778e+01   9.24901778e+01
  2.43500000e+03   9.85288054e+01   9.27231835e+01   9.27231835e+01
  2.43600000e+03   3.59491016e+02   9.29565720e+01   9.29565720e+01
  2.43700000e+03  -4.31055577e+01   9.31907189e+01   9.31907189e+01
  2.43800000e+03  -1.23296292e+02   9.34248347e+01   9.34248347e+01
  2.43900000e+03   2.71051216e+02   9.36607481e+01   9.36607481e+01
  2.44000000e+03   2.13520044e+02   9.38961933e+01   9.38961933e+01
  2.44100000e+03   5.48460421e+00   9.41334482e+01   9.41334482e+01
  2.44200000e+03   1.45695028e+02   9.43703415e+01   9.43703415e+01
  2.44300000e+03   6.80490333e+01   9.46082403e+01   9.46082403e+01
  2.44400000e+03   7.75513002e+00   9.48469093e+01   9.48469093e+01
  2.44500000e+03   2.11194536e+02   9.50865745e+01   9.50865745e+01
  2.44600000e+03  -1.00078545e+02   9.53267101e+01   9.53267101e+01
  2.44700000e+03   2.04285125e+02   9.55657134e+01   9.55657134e+01
  2.44800000e+03   1.40440156e+02   9.58080793e+01   9.58080793e+01
  2.44900000e+03   1.86963841e+02   9.60501963e+01   9.60501963e+01
  2.45000000e+03   2.33232755e+02   9.62934526e+01   9.62934526e+01
  2.45100000e+03   1.87785043e+02   9.65354835e+01   9.65354835e+01
  2.45200000e+03   1.02202686e+02   9.67798263e+01   9.67798263e+01
  2.45300000e+03   1.02725735e+02   9.70245302e+01   9.70245302e+01
  2.45400000e+03  -5.00747301e+01   9.72717117e+01   9.72717117e+01
  2.45500000e+03   6.34878658e+01   9.75179028e+01   9.75179028e+01
  2.45600000e+03  -3.82982811e+01   9.77655635e+01   9.77655635e+01
  2.45700000e+03   2.19469741e+01   9.80123779e+01   9.80123779e+01
  2.45800000e+03   2.57640213e+02   9.82621631e+01   9.82621631e+01
  2.45900000e+03   1.42581638e+02   9.85112166e+01   9.85112166e+01
  2.46000000e+03   1.54401629e+02   9.87615229e+01   9.87615229e+01
  2.46100000e+03  -9.47851055e+00   9.90113754e+01   9.90113754e+01
  2.46200000e+03   5.95378103e+01   9.92635469e+01   9.92635469e+01
  2.46300000e+03   5.78572388e+01   9.95152458e+01   9.95152458e+01
  2.46400000e+03   5.47899565e+01   9.97687777e+01   9.97687777e+01
  2.46500000e+03   9.79824822e+01   1.00022380e+02   1.00022380e+02
  2.46600000e+03   1.27643466e+02   1.00277301e+02   1.00277301e+02
  2.46700000e+03  -1.52173018e+02   1.00532555e+02   1.00532555e+02
  2.46800000e+03   4.04691733e+01   1.00788610e+02   1.00788610e+02
  2.46900000e+03   1.78631158e+02   1.01045236e+02   1.01045236e+02
  2.47000000e+03   1.89656267e+02   1.01302429e+02   1.01302429e+02
  2.47100000e+03   9.50680057e+01   1.01561109e+02   1.01561109e+02
  2.47200000e+03   5.60506533e+01   1.01820386e+02   1.01820386e+02
  2.47300000e+03   2.46181346e+00   1.02079811e+02   1.02079811e+02
  2.47400000e+03  -4.47995023e+01   1.02340550e+02   1.02340550e+02
  2.47500000e+03   6.77248571e+00   1.02602211e+02   1.02602211e+02
  2.47600000e+03   1.31465993e+02   1.02864557e+02   1.02864557e+02
  2.47700000e+03  -8.26346882e+01   1.03127595e+02   1.03127595e+02
  2.47800000e+03   9.60577482e+01   1.03391240e+02   1.03391240e+02
  2.47900000e+03  -5.20521259e+01   1.03656054e+02   1.03656054e+02
  2.48000000e+03   1.75163566e+02   1.03921355e+02   1.03921355e+02
  2.48100000e+03   1.24457828e+02   1.04187264e+02   1.04187264e+02
  2.48200000e+03   1.05585270e+01   1.04453377e+02   1.04453377e+02
  2.48300000e+03   3.16435605e+02   1.04721525e+02   1.04721525e+02
  2.48400000e+03   4.41626829e+01   1.04991000e+02   1.04991000e+02
  2.48500000e+03   1.69430602e+02   1.05258778e+02   1.05258778e+02
  2.48600000e+03   3.82330285e+01   1.05529723e+02   1.05529723e+02
  2.48700000e+03   3.28817327e+01   1.05798607e+02   1.05798607e+02
  2.48800000e+03   8.19460171e+01   1.06073809e+02   1.06073809e+02
  2.48900000e+03   2.09172499e+02   1.06344494e+02   1.06344494e+02
  2.49000000e+03  -1.28399243e+01   1.06620009e+02   1.06620009e+02
  2.49100000e+03   4.70755108e+01   1.06892652e+02   1.06892652e+02
  2.49200000e+03   4.50899332e+01   1.07169919e+02   1.07169919e+02
  2.49300000e+03   4.86735848e+01   1.07445392e+02   1.07445392e+02
  2.49400000e+03   1.64784086e+02   1.07722820e+02   1.07722820e+02
  2.49500000e+03   7.40866246e+01   1.07999262e+02   1.07999262e+02
  2.49600000e+03  -3.76197981e+01   1.08278493e+02   1.08278493e+02
  2.49700000e+03  -7.36006112e+01   1.08556869e+02   1.08556869e+02
  2.49800000e+03   1.63843904e+02   1.08836310e+02   1.08836310e+02
  2.49900000e+03  -5.59251828e+01   1.09115057e+02   1.09115057e+02
  2.50000000e+03   3.29178990e+02   1.09398944e+02   1.09398944e+02
  2.50100000e+03  -4.72372366e+01   1.09681619e+02   1.09681619e+02
  2.50200000e+03   1.85204371e+02   1.09965262e+02   1.09965262e+02
  2.50300000e+03   2.36009592e+02   1.10251119e+02   1.10251119e+02
  2.50400000e+03   2.12915616e+02   1.10537143e+02   1.10537143e+02
  2.50500000e+03   5.47523550e+01   1.10824874e+02   1.10824874e+02
  2.50600000e+03  -1.49315007e+02   1.11110198e+02   1.11110198e+02
  2.50700000e+03  -7.14742134e+01   1.11427400e+02   1.11427400e+02
  2.50800000e+03   5.16327312e+01   1.11716422e+02   1.11716422e+02
